x;y_raw;y_subtract;y_fit;baseline;bkg;model_0;Peak IV;Peak II;model_3;model_4;Peak I;Peak III;model_7;model_8
388.646;202.38241254246918;33.177508312662155;33.32530067225612;169.20490422980703;0.0;0.3144865668802337;0.011213629509080078;7.015999415624096;2.6113970811421705;0.052523343056151785;17.150834941150396;0.024383022443374876;0.005007406401373769;6.1394552660492465
390.244;200.37509056220253;31.00542396060162;31.055410202075578;169.3696666016009;0.0;0.2936115237262106;0.011335265648076036;7.182280584867323;2.519207841432149;0.051333525617715814;14.50798442257967;0.024725393531572108;0.005068940227268909;6.459862704445593
391.84;196.82910008667676;27.294877324010198;29.003939508983485;169.53422276266656;0.0;0.2747700017496266;0.011458735619981697;7.354016344630072;2.4318878224483713;0.05018506829858022;12.054448082489307;0.02507458277814935;0.005131536079789079;6.796967334889609
393.438;200.35728481467044;30.658299680210014;27.3385687677496;169.69898513446043;0.0;0.2576648055038151;0.011584392464624737;7.5318818530371505;2.3488982765719353;0.04907332761705631;9.957237419178918;0.025431671823392867;0.005195379203694953;7.151601642349009
395.033;196.8096401812585;26.946201991096444;26.085888692709773;169.86343819016204;0.0;0.24213609565640629;0.011711885771924922;7.715571328041986;2.270201866036685;0.04800008225017549;8.244887915570084;0.025795749635987967;0.0052602979102835574;7.5223234718362395
396.629;200.031254969183;30.003260617955263;25.197970494489365;170.02799435122773;0.0;0.22796127627891724;0.011841577279165677;7.905803034686095;2.195324252299534;0.046960998002808944;6.869252288706971;0.02616793581823209;0.00532648284175878;7.909332648575884
398.225;198.02121391205122;27.828663399757758;24.613776486450767;170.19255051229345;0.0;0.2149954620524759;0.011973434892304844;8.102746551135075;2.1240682142397156;0.04595526873455334;5.770860523219889;0.026548233536231973;0.005393924714761211;8.31123487392576
399.82;192.6235555226479;22.266551954652844;24.2740352450581;170.35700356799506;0.0;0.20311213214584406;0.01210742240809061;8.306568910755049;2.0562468312055;0.04498208337698095;4.892581083868779;0.026936633992552955;0.0054626120833926916;8.726037535221915
401.414;194.92206006048556;24.400706542152957;24.127919878488207;170.5213535183326;0.0;0.19219389294627306;0.01224358539590145;8.51756818729427;1.9916435093441243;0.04404004798556265;4.186027667983182;0.027333366930360307;0.0055325754881405086;9.151337045120389
403.01;199.06976199773584;28.383852318337524;24.134283819682416;170.68590967939832;0.0;0.18212066586643164;0.012382233466019752;8.73647590238822;1.929945099086785;0.04312615144467085;3.6120756017486264;0.02773944202707378;0.005603981923950071;9.584814741730636
404.604;198.2898860708052;27.43962644106936;24.2600162164918;170.85025962973586;0.0;0.17283019935715038;0.012523071726195654;8.963087060247348;1.871126509787018;0.04224148394653526;3.1429396489489116;0.02815410561883075;0.005676687559611271;10.021437449300198
406.197;193.50388837189436;22.48938189718504;24.477870686555843;171.01450647470932;0.0;0.1642380063607008;0.012666235865634663;9.197881749466788;1.8149767655503242;0.041384273807391986;2.755737578364621;0.02857786569240844;0.005750770303240063;10.456657441144735
407.791;199.1942484731904;28.015392048143557;24.76555499919541;171.17885642504686;0.0;0.15626607706256976;0.012811961195617947;9.441533544851378;1.7612712592161937;0.040552364201051315;2.4329560621716286;0.02901153822368623;0.005826360577817298;10.885325831695466
409.385;194.4063694987219;23.0631631233375;25.10355848800481;171.3432063753844;0.0;0.14886071874516693;0.012960215815586783;9.694295883105507;1.7099029127025591;0.03974527407112658;2.161804136551432;0.02945515511076434;0.005903450998484031;11.300630740904186
410.977;198.86584022734502;27.358490112351205;25.47430075264753;171.5073501149938;0.0;0.14197783809337788;0.013110867686367522;9.956251812545856;1.660799075289324;0.03896299464282514;1.9324789798512663;0.029908446627401556;0.005981981882228144;11.694828756028883
412.57;196.23449279950594;24.56289583953866;25.863132357411768;171.67159695996727;0.0;0.13555756998608592;0.013264258724921953;10.228324400668404;1.6137416807957503;0.038203101952541015;1.736704381787112;0.030372574797523453;0.006062140970702742;12.060902247728727
414.162;196.68635330652936;24.850612606952687;26.255736765712356;171.83574069957666;0.0;0.12956673445166023;0.013420258522258862;10.510631954968572;1.5686749645522258;0.037465668259286114;1.5686203061708528;0.030847286438479858;0.006143870174058959;12.39036572217496
415.754;198.37208008546463;26.372195646278545;26.639952291614158;171.99988443918608;0.0;0.12396439516644657;0.013579026510834005;10.803824672059555;1.5254617559259662;0.036749370201029745;1.423275600569228;0.03133321187859616;0.006227263282393814;12.675536996020107
417.346;200.6757220652013;28.511693886405855;27.004906963637175;172.16402817879546;0.0;0.1187176763116366;0.013740628571837393;11.108409022659165;1.484002231578021;0.03605340818386644;1.296834603295272;0.031830707012678566;0.006312365767982539;12.909006320256713
418.938;199.27678316435694;26.948611245952105;27.34147167080228;172.32817191840485;0.0;0.11379710713911616;0.013905132558002376;11.424916351788927;1.4442031699415119;0.035377020050976885;1.1862197227724198;0.03234014196314394;0.006399224667049784;13.084313799921137
420.527;197.87720287517422;25.385196533252223;27.64198198894244;172.492006341922;0.0;0.10918464862796635;0.014072289930142114;11.75327178990801;1.406048042103035;0.03472070079973571;1.0891148026921031;0.03286090671295629;0.00648771983556733;13.196221088332925
422.119;201.4166752565138;28.760525174982412;27.90266805381198;172.6561500815314;0.0;0.1048390728808165;0.014242803765184175;12.095298196277602;1.369311382346469;0.034081279856435984;1.003129462976036;0.033395367684868324;0.006578235709294038;13.241792252315276
423.709;200.3255461829579;27.505458572545244;28.12014002599648;172.82008761041266;0.0;0.10075282590641176;0.014416215380309209;12.4505434142128;1.3340338632034159;0.03346012260975683;0.9268867082443939;0.033942274113072504;0.00667054172611938;13.219434060600198
425.299;198.92526309603215;25.941237956738263;28.294613694533012;172.9840251392939;0.0;0.09690088606648088;0.014592813252468544;12.820066372324877;1.3000971464348936;0.03285578488097393;0.8589041953758595;0.03450272199833178;0.006764804191422425;13.129928970007704
426.889;196.2885603685962;23.140597700421075;28.428234386606903;173.14796266817513;0.0;0.09326567757125499;0.014772675917286364;13.204533664886712;1.2674343878873613;0.032267665163418224;0.7980454894071752;0.03507716196730353;0.006861078784421743;12.975976585021971
428.479;195.81357877911978;22.501678582063416;28.52518595151963;173.31190019705636;0.0;0.08983124211240698;0.014955884344962003;13.60464150187507;1.235982842311187;0.03169518858793601;0.7433606220930823;0.035666063542439265;0.006959423179123836;12.762093183473423
430.068;202.7552644618492;29.27952984127569;28.591300816266894;173.47573462057352;0.0;0.08658505066189487;0.015142403553600858;14.020848903719166;1.2057022723182382;0.03113815144376019;0.6940804832281069;0.03626953151468473;0.0070598332574260386;12.494474186570018
431.658;202.28126493721834;28.641592787763543;28.63377633663373;173.63967214945478;0.0;0.08350979625212741;0.015332554376963941;14.454435850933084;1.17649917984746;0.030595327166454047;0.6494684584459702;0.036888835413613506;0.007162497294735307;12.179883836903324
433.246;207.98998355874804;34.18658009114017;28.660447942556782;173.80340346760786;0.0;0.08059907359885088;0.015526063337033456;14.905352880779125;1.1483756263327838;0.03006722442964333;0.6090323836251675;0.037523323002756084;0.007267283550445587;11.826704083900982
434.834;206.89809953801802;32.930964752257076;28.67961910846912;173.96713478576095;0.0;0.0778379098048409;0.015723258702507154;15.374948031827667;1.1212452993819981;0.029552671662399336;0.5722257841900015;0.038174316619944505;0.007374386080159628;11.442537450199596
436.422;206.42452354402766;32.29365744011363;28.699492161667152;174.13086610391403;0.0;0.07521623211438822;0.015924234702490048;15.864063912326122;1.0950621235112863;0.029051209456298705;0.5386305784976566;0.038842393602086564;0.007483873652701538;11.035217603804123
438.01;202.23834960803194;27.943752185964822;28.727921001401608;174.2945974220671;0.0;0.07272480165578073;0.016129088596037507;16.373571004660917;1.0697826558936219;0.02856239770070362;0.5078866994336766;0.039528156741703686;0.007595817607905271;10.61214037911126
439.598;207.3326884622041;32.87435972198388;28.77218033868298;174.45832874022022;0.0;0.07035513195656105;0.016337920789819153;16.90436594446516;1.0453659084601137;0.028085814618554857;0.47968277454916985;0.04023223564526278;0.007710291972818634;10.180044316225523
441.184;209.95304026224358;35.33118641459841;28.838716550672423;174.62185384764516;0.0;0.06810218895467016;0.016550564195499738;17.45665830483388;1.0218023948661719;0.027621633923879035;0.45377983027959035;0.0409543653132923;0.007827224453246134;9.745420043852192
442.771;198.95537811655402;24.16989605611984;28.93336577330944;174.78548206043416;0.0;0.06595442818399845;0.016767524023695735;18.03241075053505;0.9990102863946341;0.02716857949121175;0.42989168875824024;0.04169657989814841;0.007946913368839473;9.312519022655623
444.357;205.5996424146288;30.650635246769692;29.06091767134675;174.9490071678591;0.0;0.06390794468321459;0.016988637098464293;18.631852123087985;0.9769838569998298;0.026726851440417185;0.40784312948788676;0.04245866072613958;0.008069290458231952;8.886087177364578
445.943;198.00278797484302;22.890255699558992;29.225540575082775;175.11253227528402;0.0;0.06195524889003741;0.017214152646477385;19.256303092225224;0.9556759308594357;0.02629580502337664;0.38743841523131595;0.04324181854741261;0.008194516020456746;8.469221595639041
447.529;201.5523695317139;26.27631214900494;29.430621308149327;175.27605738270896;0.0;0.06009069654123074;0.017444188315016512;19.906733854037434;0.9350556794964512;0.025875098736821426;0.3685190333809878;0.04404683751844218;0.008322679141028733;8.06453324098191
449.115;204.17389980956798;28.734317319434094;29.6788886232628;175.4395824901339;0.0;0.058309061649840156;0.017678865707397285;20.58411170465953;0.9150939058318056;0.025464404611586375;0.35094502085484025;0.044874538590543946;0.008453872415260341;7.673957248941997
450.699;203.3880886041068;27.785187217276103;29.972093096245846;175.6029013868307;0.0;0.056607600860468905;0.017918005539333766;21.28848417282509;0.8957869328712543;0.025063907267016235;0.33461233273491015;0.04572469295562472;0.008588020723413374;7.299307430468741
452.285;196.7143751191102;20.947948624854586;30.31262319707788;175.76642649425563;0.0;0.05497752637805322;0.018162341565089106;22.022560024201578;0.8770597987236152;0.02467229287568792;0.3193697675807919;0.04660034744723248;0.008725562842132438;6.9404955354637
453.869;206.15519797599126;30.22545258503885;30.70083750455191;175.9297453909524;0.0;0.05341878367342556;0.0184113916464544;22.785378978188266;0.8589349134330655;0.02429025883638912;0.3051580213918624;0.0475002354195895;0.008866255757447301;6.598878666205412
455.453;209.08925199239226;32.99618770474307;31.13798531941557;176.09306428764918;0.0;0.05192540139204185;0.018665599366432705;23.57868517131835;0.8413647500511843;0.023917026615145727;0.2918700258552197;0.04842643217472295;0.009010378847267528;6.2741205337952
457.037;204.2728502479462;28.016467063600235;31.62459945822015;176.25638318434596;0.0;0.050493775906339335;0.018925108119377483;24.403243242477895;0.8243269550115658;0.023552327988245497;0.27942776779290324;0.04937997287605533;0.009158044520452761;5.96609226352732
458.621;215.8915001062533;39.471798025210546;32.1609323711398;176.41970208104274;0.0;0.04912054855397345;0.01919006631753905;25.259723805893774;0.8078002868025823;0.023195904868203186;0.26776126442716486;0.05036194408191389;0.009309369828070445;5.67446918036658
460.205;210.7641766317155;34.18115565397596;32.746980075998835;176.58302097773952;0.0;0.04780258592444364;0.019460627603248185;26.148678192550413;0.7917645503913523;0.022847508847713915;0.25680759557306615;0.051373486836835285;0.009464476695342502;5.398781051576418
461.787;211.8396054261869;35.093471762478735;33.381660403024384;176.74613366370815;0.0;0.04653852814963205;0.019736598476616123;27.069324740375407;0.7762198979831478;0.022507326015302028;0.24652267892923901;0.052414464006019526;0.009623288870629913;5.138772880218397
463.369;210.12263103890558;33.21338468922879;34.065190564770994;176.9092463496768;0.0;0.04532395222976264;0.02001848114438936;28.02298659931666;0.7611275643309875;0.022174682011606044;0.2368412503711996;0.053487389275014854;0.009786131705711142;4.893444514385661
464.951;216.47489066132727;39.40253162568183;34.79682497351171;177.07235903564543;0.0;0.04415630892401029;0.020306445663364543;29.009668112313896;0.7464702075307783;0.021849355788068667;0.22771716739462383;0.05459358283435569;0.009953142747563502;4.6621106503150544
466.533;212.89533208803195;35.65986036641788;35.575543325580256;177.23547172161406;0.0;0.04303321106273127;0.020600668248914156;30.02911564363625;0.7322313071023042;0.021531134336233635;0.2191085996423812;0.05573443374399041;0.010124465460281984;4.444063862347173
468.115;214.90352607277865;37.50494166519595;36.40002111188706;177.3985844075827;0.0;0.04195242133866113;0.020901331544556426;31.08077234654629;0.718395117838124;0.021219812339470588;0.21097755583505118;0.05691140428765085;0.010300249533153739;4.238590872624093
469.697;219.3969333555993;41.83523626204797;37.26859220300778;177.56169709355132;0.0;0.04091184115772579;0.021208624905391445;32.16372888526638;0.7049466266430614;0.02091519184216864;0.2032894699603106;0.05812603465166554;0.010480651207607475;4.044984877373458
471.277;219.54316309794163;41.81855952914983;38.1780278716531;177.7246035687918;0.0;0.03991074427679099;0.02152234318442674;33.27524526443354;0.6918878120972797;0.020617454780594527;0.196021790307361;0.05937833722071536;0.0106655964235659;3.862778528928826
472.859;220.0000874527043;42.11237119794386;39.12814587936186;177.88771625476042;0.0;0.03894474726685772;0.02184348407404739;34.41636155452161;0.679171960442253;0.020325663418846836;0.18912738625170647;0.060673191988139315;0.01085572362135424;3.6908421677770487
474.439;220.1463171950466;42.09569446504571;40.11357593878966;178.0506227300009;0.0;0.03801455698373233;0.022171446340629578;35.58190420232248;0.6668182089747138;0.020040378316487258;0.1825974613923593;0.06200912556622781;0.01105072964643131;3.528969829246599
476.02;221.8468456160429;43.63321330543748;41.13264159426799;178.21363231060545;0.0;0.03711674038093151;0.0225070646771921;36.77119638784614;0.6547903353534635;0.01976088082938579;0.17639524524345299;0.06339053566686893;0.011251165620762133;3.3762332386497906
477.6;217.6411532019461;39.2646144161002;42.17994637425924;178.37653878584592;0.0;0.036250896136959636;0.022850141462422018;37.97923930998376;0.643091682793933;0.019487359484414483;0.17050656238274564;0.06481768124361209;0.011456971994974596;3.2322457687764126
479.18;218.71975530862554;40.18031004753913;43.25136928048745;178.5394452610864;0.0;0.03541499842656066;0.02320112213462075;39.20260110136243;0.6317031957256343;0.019219476335954465;0.1649071701372857;0.06629354114010028;0.011668476702334962;3.096360198522532
480.758;225.08543242235095;46.38328689675222;44.340068817147475;178.70214552559872;0.0;0.034608686453806305;0.023559791489709093;40.43480763151359;0.6206278776987728;0.018957406271504187;0.15958505284103608;0.0678183907006645;0.011885613003648389;2.9682183671747326
482.338;226.16580224575227;47.30075024491308;45.442625338373674;178.8650520008392;0.0;0.033828629364455694;0.023927312613146505;41.67331331798925;0.6098272858121744;0.018700336487062107;0.15450960694902374;0.0693984641325301;0.012109153344112583;2.8470112316819094
483.916;231.60224960264628;52.57449733729477;46.54932364706026;179.02775226535152;0.0;0.033075588724158805;0.024303018508353157;42.908535942339526;0.599318856003899;0.018448774532404188;0.14967792419992962;0.07103226520770646;0.012338763970894017;2.7325925135733917
485.494;221.48121850274418;42.290765972880315;47.65387638928943;179.19045252986388;0.0;0.03234741488734113;0.024687642600558824;44.134810715136474;0.5890792599728064;0.018202253331568354;0.1450688860099553;0.07272440989133079;0.012574966951372547;2.6243808405080333
487.072;230.9649515009969;51.61179870662072;48.74786427973374;179.35315279437617;0.0;0.03164302495067362;0.025081469371767643;45.34413452595231;0.5790994207846203;0.017960639141805172;0.14066904972947544;0.07447770769132285;0.012818017053554292;2.521980425058213
488.648;227.99986480916613;48.48421796100576;49.820823329372985;179.51564684816037;0.0;0.030962244248987615;0.025484277411682417;46.526296634404176;0.5693828159240149;0.017724099827902573;0.13647117752172208;0.07629279380253694;0.013067859786312083;2.425141426445652
490.227;228.77001570021872;49.09156548218199;50.86639329473695;179.67845021803674;0.0;0.030301964439364552;0.025897661623040216;47.675639358909635;0.5598905188873287;0.017491764367990457;0.1324506012671244;0.07817865219588965;0.01332557493542653;2.333217198111154
491.803;231.40898384286564;51.5680395710447;51.87036066017938;179.84094427182094;0.0;0.029663777613871296;0.026320370957319233;48.777891021700576;0.5506506220108174;0.017264394833741634;0.12861191771355282;0.0801314708997031;0.013590476848495466;2.2462366076013036
493.381;234.04909975862483;54.045455222291565;52.82531752262515;180.00364453633327;0.0;0.02904476895508864;0.026754070252481398;49.8262738865287;0.5416259251822062;0.017041148533239136;0.12493284658699981;0.08216094902087413;0.013863707444924047;2.163620220120628
494.957;232.32828922606842;52.16215063595099;53.71803362583757;180.16613859011744;0.0;0.02844568375815895;0.027198006699753776;50.80761181039096;0.5328319657983824;0.016822478297850416;0.12141349156584773;0.08426573403824898;0.014144897973712685;2.0852995573146655
496.533;234.03449217844005;53.705859534538426;54.53896525133109;180.3286326439016;0.0;0.02786494408781098;0.02765308396483511;51.71275286500145;0.5242501264082449;0.016607989063006198;0.11804051153350047;0.08645238364984476;0.014434729687728291;2.010908617934677
498.107;234.18277816458038;53.691857677622764;55.27668943349289;180.49092048695763;0.0;0.027302512271544503;0.028119078346776353;52.53042634647392;0.5158841522884455;0.016397839427094045;0.11480993495795179;0.0887222547777103;0.014733175175510177;1.9402941397739493
499.684;235.8900460359309;55.236528389825025;55.92342982448721;180.65351764610588;0.0;0.026755913963703498;0.028597872996269418;53.253339553893625;0.5077011716895994;0.016191263134285285;0.1117041754603156;0.0910872235111594;0.01504156744959954;1.8730110823886512
501.258;240.71590688128498;59.9001013921231;56.46747342451047;180.81580548916187;0.0;0.02622656076193401;0.029088054003308814;53.8697063053592;0.49972609515869526;0.015988947010844596;0.10872810424366972;0.09354317253662647;0.015359128525900857;1.8091070569102943
502.834;235.87566557341754;54.89736603047148;56.90241052680079;180.97829954294605;0.0;0.025712119492710385;0.02959159274092006;54.37355173148042;0.49192741577532095;0.015790148501915496;0.10586564979660969;0.09610303322075035;0.015687274900930238;1.7481815608912166
504.408;229.78528642190494;48.64469903590285;57.2201945562636;181.1405873860021;0.0;0.025213291698656364;0.030107654901325297;54.75684124486445;0.48431917904305294;0.015595279129773414;0.10311800902135324;0.09876587958331821;0.016025612395366626;1.6902084056263027
505.982;237.7327385852302;56.429863356172085;57.416006751312196;181.30287522905812;0.0;0.024728840282857385;0.030637334066303742;55.01501908198806;0.47688584860640026;0.01540399414414458;0.10047580107311277;0.10154085048122348;0.016375012996023064;1.6349399876740784
507.557;237.88169666441127;56.41643048693305;57.48607834766474;181.4652661774782;0.0;0.024257923361605184;0.03118146356643017;55.14451424653041;0.4696175493315269;0.015216087981776318;0.09793212369968049;0.10443620175498647;0.016736197359516373;1.5821865540788063
509.129;238.03040618119215;56.403058371386074;57.428494962678414;181.62734780980608;0.0;0.023801190115978036;0.03173913860266389;55.14341620613983;0.46252731325284746;0.015031946646877896;0.09548826790418928;0.10745118011632261;0.017108739964528778;1.5319309799351788
510.703;239.1159748558972;57.3263392030351;57.24307202011506;181.7896356528621;0.0;0.02335667852684965;0.0323126462793154;55.01186114866399;0.4555875139858793;0.014850899108456515;0.09313169285231365;0.11060258751726082;0.017494357478742173;1.4838744957022485
512.275;233.64432726176477;51.69260997657483;56.932007325944745;181.95171728518994;0.0;0.022925045466925354;0.03290107935193289;54.7520380191794;0.4488110608855643;0.0146733259791642;0.09086400220904295;0.11389027570546911;0.017892642997842732;1.4380118741693908
513.848;231.29376460082966;49.17986257794773;56.498339077545616;182.11390202288192;0.0;0.022505004107416078;0.033506121643081976;54.367203865753666;0.44218031904884075;0.01449880812088202;0.08867666179596986;0.11732884131705751;0.01830495042821118;1.394134505330482
515.42;238.62568922368501;56.34970556847525;55.94778330257598;182.27598365520976;0.0;0.022096658099063717;0.034127605729104254;53.86312222500456;0.43569933486422757;0.014327492621182502;0.08656857646263091;0.12092300488790433;0.018731396547412134;1.3521870083598941
516.992;241.27395018528446;58.83588489774683;55.28674239752043;182.43806528753763;0.0;0.021699325843731448;0.034766540726694106;53.2463284744526;0.4293596226331217;0.014159194965696682;0.08453468256659107;0.12468469659344894;0.019172917441454235;1.3120369422970846
518.564;241.11075590712807;58.51060898726257;54.523114418579226;182.6001469198655;0.0;0.02131261480221775;0.035423586071494435;52.524813946524084;0.42315711113516613;0.013993844701848489;0.08257154349030343;0.1286244797868062;0.01963023195183063;1.273587060115465
520.135;241.5726612554966;58.8105358086673;53.66638162693705;182.7621254468293;0.0;0.020936386070056233;0.03609899658485598;51.7081218503023;0.41709169386208583;0.013831475872892478;0.08067710413709457;0.1327510731288345;0.02010379539971889;1.2367692515792155
521.707;238.90814781579974;55.98394073664257;52.725105965790824;182.92420707915716;0.0;0.02056980208190753;0.03679435585419646;50.80494376451519;0.4111518645047032;0.013671815369631302;0.07884589729722416;0.1370820586313706;0.020595018949699253;1.2014513885869027
523.277;238.43150914365557;55.34542664289868;51.711280404031804;183.0860825007569;0.0;0.02021321064213745;0.037509075610711685;49.82727358225011;0.4053451911433335;0.013515100837017378;0.07707847724899519;0.141622298154631;0.02110380507693947;1.1676196630679285
524.848;235.45245568628968;52.204394658569;50.633387899117636;183.24806102772067;0.0;0.019865593523245954;0.0382452969918479;48.78373046502228;0.399656940491315;0.013360967645490406;0.07536868731299957;0.1463947041363112;0.021632018938063102;1.1351332250560806
526.418;229.96964325762065;46.55970680830028;49.50313574858715;183.40993644932038;0.0;0.019527079826935495;0.03900291598432438;47.68603700391793;0.39409096208156785;0.01320955130005005;0.07371613484991021;0.1514088587011251;0.02217995501635689;1.1039632869089406
527.986;232.3064546596257;48.73484899943375;48.331493993139034;183.57160566019195;0.0;0.019197560314369432;0.03978225997270874;46.54520043996041;0.3886471947264839;0.013060881889930579;0.07211928750891967;0.15667783771891328;0.02274823301893666;1.0740602980283673
529.557;236.83489412032515;53.10130993316939;47.12442162164926;183.73358418715574;0.0;0.018875704909096565;0.040586754524238024;45.367323493142436;0.38330522789671984;0.012914430453711606;0.0705708049837684;0.16223720299173178;0.023339780427019726;1.045268222320536
531.125;224.77542053887737;40.88016714085007;45.895718214326706;183.8952533980273;0.0;0.018562467920523483;0.04141429038623498;44.166135551589456;0.3780824165514143;0.012770700715306353;0.06907442832773641;0.1680858475193336;0.02395350250279915;1.0176390088138938
532.693;229.30400426311485;45.24708165421598;44.65165299937895;184.05692260889887;0.0;0.0182569637207374;0.0422673922745914;42.947998784616985;0.37296551388826793;0.012629356658682903;0.06762509624816747;0.17425604488722718;0.024591747477568576;0.9910620996067303
534.262;222.8745948821999;38.65589995706538;43.39927026067424;184.2186949251345;0.0;0.017958752131611484;0.04314769388524911;41.72000254054695;0.36794851340591206;0.012490257865414639;0.06621997760485426;0.18077603762052938;0.025256271205325167;0.9654702164083965
535.83;232.10235889225254;47.72199475624645;42.147266884029264;184.38036413600608;0.0;0.017667970928571006;0.04405519353914524;40.49083702938722;0.36303506217005216;0.012353530556410612;0.06485901282747703;0.18766377305525825;0.025947641706444605;0.9408476698586934
537.398;218.46588558186812;33.92385223499046;40.90117810579445;184.54203334687764;0.0;0.017384195191318577;0.044991623029997194;39.26607223986868;0.35821927422347805;0.01221903566733889;0.0635395363111702;0.1949520743924365;0.02666778654690383;0.917132340563138
538.967;222.68323760420898;37.979431941095726;39.66579205533883;184.70380566311326;0.0;0.01710702714799216;0.045958851369958725;38.050521386988684;0.353495600136787;0.012086641175573298;0.0622590765738271;0.20267762559299118;0.02741881319200791;0.8942670331610104
540.533;225.0216510146692;40.1563823514125;38.4490583758179;184.8652686632567;0.0;0.01683694640895219;0.04695566271792059;36.85209335570224;0.34887342021836226;0.01195663348690184;0.06101923985155909;0.21085463224308124;0.028200479873327754;0.8722680053155528
542.1;222.34592059100464;37.31908582224048;37.251955510915145;185.02683476876416;0.0;0.016573044957659613;0.047985922146066576;35.67181694967367;0.3443383516119784;0.011828630762036371;0.05981528229287498;0.21954136496467824;0.029016577548667637;0.8510393869575126
543.666;219.6689288353921;34.48063106648454;36.07946550722931;185.18829776890757;0.0;0.016315462268632397;0.049049768448130235;34.51464699577452;0.339893863324196;0.011702751969543786;0.05864731177101822;0.2287689610684107;0.02986805398503528;0.8305723386198253
545.232;226.39815417017405;41.048393401123064;34.933663101040906;185.349760769051;0.0;0.016063838287930125;0.05014938286103195;33.382656837115334;0.33553478890836763;0.011578871555121974;0.057513189282701015;0.23858950360674103;0.030757555216212706;0.8108191342074652
546.799;219.01636900677573;33.505042132217255;33.816138428477466;185.51132687455848;0.0;0.01581783545036274;0.051287125050472705;32.27742401646409;0.33125625150130056;0.011456870208160674;0.05641092729362182;0.2490616867921884;0.03168798595492264;0.791735729762341
548.365;222.92471127928485;37.25192140458296;32.730116388742765;185.6727898747019;0.0;0.015577592186726098;0.052463258034474505;31.202129870142457;0.32706160679117036;0.01133686265172812;0.05534069898979176;0.2602297381104055;0.03266063373240214;0.7733161281036112
549.93;225.26559520420997;39.43144543472878;31.676894304023453;185.8341497694812;0.0;0.015342929085566514;0.05367951875770481;30.158038268966607;0.3229486632986692;0.011218805353106997;0.05430127027492704;0.2721563670749007;0.03367808033782104;0.7555304008741544
551.494;217.25091530492728;31.255508746030785;30.65737975447603;185.9954065588965;0.0;0.015113673683325734;0.05493774328068741;29.146014071258048;0.31891530077195285;0.011102655964889225;0.05329146598012868;0.2849114819173459;0.034743107581740186;0.7383502540379158
553.059;217.0804630068876;30.923696553211816;29.670905410003087;186.1567664536758;0.0;0.014889376696371207;0.056241569365436936;28.165343336905213;0.31495445278273676;0.010988228183482275;0.052308928259796016;0.29859130528789796;0.03586017791278665;0.7217280346093699
554.623;217.8517280415687;31.5337047984776;28.719083319811073;186.3180232430911;0.0;0.014670174523632932;0.057591479429808946;27.21756299260148;0.3110693327323159;0.010875631466366557;0.05135389565915356;0.31326793460250585;0.037031214351855364;0.7056606644439517
556.188;216.11095405554192;29.63157091767151;27.800808046335103;186.4793831378704;0.0;0.01445564198014842;0.05899148075052507;26.301492026156467;0.30725317903742566;0.010764685958429237;0.05042417489337116;0.3290609951133624;0.038261345914234204;0.690104516531142
557.752;218.13867285358177;31.498032926296112;26.917166044333648;186.64063992728566;0.0;0.014245913728745323;0.060442203369853044;25.418118760211147;0.3035091311555745;0.010655498512700362;0.049520026361002216;0.3460639819294776;0.03955293492584662;0.6750575941392973
559.314;211.99878544909984;25.19709494312706;26.06837679228739;186.80169050597277;0.0;0.014040976325363577;0.06194513408281826;24.5675564187685;0.2998377021631788;0.010548100131282125;0.04864107206489536;0.3643907782523829;0.040909236825939777;0.6605073736730313
560.877;214.65455006820113;27.691705878177206;25.252403210968055;186.96284419002393;0.0;0.013840302508367945;0.0635058313989096;23.747635889893257;0.2962301456498923;0.01044224985558166;0.047784755451600124;0.38422082320615886;0.04233742405358138;0.6464057889507031
562.439;210.39728097258183;23.273386203870775;24.469819135940387;187.12389476871104;0.0;0.013644024464939796;0.0651251926595563;22.958783842918432;0.2926894982216868;0.010338050887096979;0.04695136457187348;0.40569423224898005;0.04384070573707931;0.6327522242307425
564.002;212.73937408002394;25.4543256272617;23.71908331045718;187.28504845276223;0.0;0.013451770570404888;0.0668083751609566;22.199273446478312;0.28920969231357185;0.010235338338326258;0.046139058845191774;0.42902767969453476;0.0454265026957552;0.6195114463601245
565.564;207.8508337017041;20.40473467025476;23.00057430156495;187.44609903144934;0.0;0.013263670828599226;0.06855650781882955;21.469287796135614;0.2857936930338812;0.010134212972506416;0.04534813790911547;0.45440796786098486;0.0470987819001057;0.6066835331053098
567.127;209.24994814447751;21.642695428976992;22.312769413678136;187.60725271550052;0.0;0.013079372324915961;0.07037533214385061;20.767048301725623;0.2824356812254701;0.010034515369051204;0.04457688005130263;0.4821170812134747;0.04886624782741685;0.5942360017970366
568.688;213.16553625211475;25.397336063291196;21.656358925017862;187.76820018882356;0.0;0.01289911705033199;0.07226502115319855;20.092994751212288;0.2791406441220793;0.009936406306722056;0.043826068443828775;0.5123872045816423;0.05073259267988525;0.5821771194678876
570.25;202.9259209435233;14.996670176012636;21.029473943099855;187.92925076751067;0.0;0.01272245060085531;0.07423312208739478;19.444898587849764;0.2759008325284225;0.009839667383706296;0.043093591679345206;0.5456076836812187;0.05270918131547305;0.570468825973678
